Data,Sentiment
খুবই চমৎকার একটা নাটক অসাধারণ আর বিশেষ করে পুরো নাটকে নামায এর একটা মেসেজ ছিলো এই বযাপার দারুণ ছিলো পুরো নাটকে একটা মাধুরয দিয়েছেধনযবাদ পরিয় অভিনেতাকেধনযবাদ পরিচালককে এতো সুনদর একটি চিতরনাটয উপহার দেওয়ার জনযে,1
শেষটা খুব সুনদর ছিলো,1
অসাধারণ লাগলো ঈদের সেরা নাটক,1
এক কথায় অসাধারন,1
নোংরামির একটা সিমা থাকা দরকার ফালতু পরিচালকের ফালতু নাটক,0
অসমভব ভালো একটা নাটক ছিল আমার দেখা সরেষঠ  একটা নাটক,1
এক কথায় অসাধারণ,1
খুবই সুনদর,1
অসাধারণ নাটক,1
সিনেমাটোগরাফি কযামেরা কমপোজিশন সাউনডস সব কিছুই ভালো ছিলোকিপ ইট আপ নেকসট নাটকে আরও ডেপথ ওয়ালা সটোরি চাই,1
অসাধারন,1
আমার মনে হয় সবচেয়ে কম বাজেটের মধযে সেরা একটা নাটক  পরিচালক মাতর দুজন মানুষকে নিয়ে এক ঘনটার একটি নাটক শেষ করে দিল এবং একটি বাসার মধযেই,1
হুপ ফালতু নাটক,0
কিজে ভালো লাগলো কাউ কে বলেবুঝানো যাবে না কারন জীবন তো এক টাই,1
এই ধরনের নাটক বাংলা নাটককে ধংসের জনয যথেষট,0
আজ বাংলাদেশের নাটক গুলোতে অশলীলতার  শিকষা পরধান করা হচছে ,0
চোরের ঘরে চোর জীবনেও তগো চুরির সবভাব যাইবো নাপরেমাম মুভি বযাকগরাউনড মিউজিক চুরি করে নাটকে লাগাইয়া দিসে,0
