Data,Sentiment
"আমরা উন্নয়নের মহাসড়কে আছি , এই গরীবরা আসতে না পারলে কার কি ? ",0
১০০ বছর লাগবে ? ১০ বছরে কিছু করা যায়নি ? ,0
দুঃখজনক রিপোর্ট । শ্রমিকের সহজে বিদেশে কর্মসংস্থান ও দেশে কর্মসংস্থান এবং নায্য পারিশ্রমিক । কৃষকের নায্য পাওনা নিশ্চিত জরুরি । ,0
"যে দেশে সবচেয়ে ধনী ১ % লোকের সম্পদ এবং সবচেয়ে দরিদ্র ১ % লোকের সম্পদের পার্থক্য যত বেশি , সেই দেশ সামগ্রিকভাবে তত বেশি গরিব । এটাই সাধারণ সূত্র । ",0
"এই রিপোর্ট এটাই প্রমাণ করে যে দেশে ব্যাপক হারে লুটপাটের মাধ্যমে সম্পদের অসম বন্টন হচ্ছে , বিদেশে পাচার হচ্ছে । ",0
পাবনা যান ভাই ,0
এই নিউজ কি সরকারের চোখে পড়ে না ? ,0
শেখ হাসিনার নেতৃত্ব যদি নির্বিঘ্নে দেশ পরিচালনা করার সুযোগ পায় আগামী কয়েক বছর পর অনেক চমৎকার এক অবস্থানে বাংলাদেশ যেতে পারবে । ,1
অতিধনীদের সম্পদের পুঙ্খানুপুঙ্খ হিসাব চাওয়া হোক । যদি দিতে পারে তাহলে কর / ট্যাক্স নেওয়া হোক আর হিসাব না দিতে পারলে বাজেয়াপ্ত করা হোক । সেগুলো গরীবদের মধ্যে বন্টন করে তাদের কর্মসংস্থানের ব্যবস্থা করতে পারলে আশা করা যায় অতিদরিদ্র্যদের উপরের অর্থনৈতিক শ্রেণিতে উর্ত্তীর্ণ করা যাবে । ,1
"স্বদেশের দুঃসংবাদ যখন আপনাকে আনন্দ দান করে , বুঝতে হবে আপনার নিজের অন্তর্গত সমস্যাটাও অনেক প্রকট । ",0
পাগলে কিনা কয়আর ছাগলে পাতা চিবায় ,0
উন্নয়নের ঠেলার মধ্যে আমরা যারা গরিব গরিবই আছি দেখি ! ,0
"ধনী ও অতি ধনী হোক সমস্যা নাই , কিন্তু সম্পদের সুষ্ট বন্টন , কৃষক নায্য পাওনা ও যে কোন শ্রমের নায্য মজুরি যাতে সরকার নিশ্চিত করার সক্ষমতা রাখে । আর দুর্নীতিতে জিরো টলারেন্স দরকার । ",0
